name,category_name,brand_name,item_condition_id,shipping,item_description,price
Product 49101,Clothing/Shoes,Samsung,2,1,Great quality item number 49101,62.65
Product 49102,Books/Fiction,Unknown,2,0,Great quality item number 49102,12.4
Product 49103,Toys/Educational,Dell,3,0,Great quality item number 49103,35.65
Product 49104,Beauty/Skincare,Unknown,3,0,Great quality item number 49104,27.72
Product 49105,Books/Fiction,Nike,2,1,Great quality item number 49105,5.48
Product 49106,Clothing/Shoes,Apple,2,1,Great quality item number 49106,15.73
Product 49107,Toys/Games,Samsung,2,0,Great quality item number 49107,8.74
Product 49108,Clothing/Shoes,Sony,4,1,Great quality item number 49108,20.75
Product 49109,Electronics/Phones,HP,3,1,Great quality item number 49109,14.82
Product 49110,Beauty/Makeup,Zara,5,1,Great quality item number 49110,150.11
Product 49111,Clothing/Shoes,Zara,3,0,Great quality item number 49111,111.48
Product 49112,Home/Kitchen,Puma,4,1,Great quality item number 49112,32.55
Product 49113,Toys/Educational,Dell,2,0,Great quality item number 49113,21.42
Product 49114,Clothing/Shoes,Zara,2,1,Great quality item number 49114,69.14
Product 49115,Beauty/Skincare,Samsung,4,1,Great quality item number 49115,32.03
Product 49116,Home/Furniture,H&M,1,1,Great quality item number 49116,14.86
Product 49117,Clothing/Shoes,Sony,4,0,Great quality item number 49117,54.79
Product 49118,Sports/Outdoors,Unknown,2,0,Great quality item number 49118,16.93
Product 49119,Electronics/Phones,HP,3,1,Great quality item number 49119,15.04
Product 49120,Toys/Educational,Apple,3,1,Great quality item number 49120,64.76
Product 49121,Sports/Outdoors,Dell,3,1,Great quality item number 49121,12.18
Product 49122,Toys/Educational,Nike,1,0,Great quality item number 49122,12.25
Product 49123,Electronics/Computers,Adidas,5,1,Great quality item number 49123,75.3
Product 49124,Home/Kitchen,Unknown,5,0,Great quality item number 49124,45.75
Product 49125,Home/Furniture,Puma,2,1,Great quality item number 49125,8.98
Product 49126,Sports/Fitness,Unknown,3,0,Great quality item number 49126,5.73
Product 49127,Electronics/Phones,Samsung,3,0,Great quality item number 49127,11.1
Product 49128,Beauty/Makeup,HP,3,0,Great quality item number 49128,167.91
Product 49129,Clothing/Tops,Dell,3,0,Great quality item number 49129,79.62
Product 49130,Sports/Fitness,Nike,4,0,Great quality item number 49130,12.95
Product 49131,Beauty/Makeup,Unknown,2,1,Great quality item number 49131,30.28
Product 49132,Sports/Fitness,Adidas,4,1,Great quality item number 49132,30.52
Product 49133,Home/Furniture,Generic,1,1,Great quality item number 49133,49.19
Product 49134,Toys/Games,Dell,2,0,Great quality item number 49134,17.32
Product 49135,Books/Fiction,H&M,3,0,Great quality item number 49135,7.14
Product 49136,Books/Fiction,Puma,3,0,Great quality item number 49136,26.08
Product 49137,Sports/Fitness,H&M,4,1,Great quality item number 49137,16.32
Product 49138,Beauty/Makeup,Dell,5,1,Great quality item number 49138,53.24
Product 49139,Books/Fiction,Sony,4,0,Great quality item number 49139,14.32
Product 49140,Beauty/Skincare,Apple,5,1,Great quality item number 49140,20.58
Product 49141,Electronics/Phones,Nike,2,1,Great quality item number 49141,10.79
Product 49142,Books/Fiction,H&M,2,1,Great quality item number 49142,6.01
Product 49143,Clothing/Tops,Unknown,2,0,Great quality item number 49143,6.81
Product 49144,Clothing/Tops,Puma,1,0,Great quality item number 49144,78.84
Product 49145,Electronics/Computers,Puma,2,0,Great quality item number 49145,7.33
Product 49146,Clothing/Tops,Apple,4,0,Great quality item number 49146,22.74
Product 49147,Sports/Outdoors,Nike,4,0,Great quality item number 49147,24.71
Product 49148,Sports/Fitness,Nike,5,1,Great quality item number 49148,51.65
Product 49149,Home/Kitchen,Adidas,2,0,Great quality item number 49149,5.93
Product 49150,Sports/Fitness,Nike,5,1,Great quality item number 49150,27.74
Product 49151,Home/Furniture,Unknown,4,0,Great quality item number 49151,47.56
Product 49152,Sports/Fitness,Unknown,3,1,Great quality item number 49152,5.05
Product 49153,Electronics/Phones,Dell,2,0,Great quality item number 49153,13.07
Product 49154,Toys/Educational,Samsung,1,1,Great quality item number 49154,15.18
Product 49155,Home/Furniture,Dell,1,1,Great quality item number 49155,25.59
Product 49156,Sports/Outdoors,Apple,3,1,Great quality item number 49156,33.35
Product 49157,Electronics/Computers,Unknown,5,1,Great quality item number 49157,6.74
Product 49158,Home/Furniture,Samsung,5,0,Great quality item number 49158,59.22
Product 49159,Beauty/Makeup,Apple,5,0,Great quality item number 49159,56.42
Product 49160,Clothing/Shoes,Sony,2,1,Great quality item number 49160,80.71
Product 49161,Books/Fiction,Adidas,5,1,Great quality item number 49161,61.56
Product 49162,Home/Kitchen,Sony,1,0,Great quality item number 49162,8.92
Product 49163,Electronics/Phones,Generic,1,0,Great quality item number 49163,30.68
Product 49164,Toys/Educational,HP,1,0,Great quality item number 49164,6.78
Product 49165,Clothing/Shoes,Zara,5,0,Great quality item number 49165,53.67
Product 49166,Clothing/Shoes,Apple,2,1,Great quality item number 49166,116.91
Product 49167,Beauty/Skincare,Puma,1,1,Great quality item number 49167,10.43
Product 49168,Beauty/Skincare,Sony,4,0,Great quality item number 49168,34.19
Product 49169,Toys/Games,HP,1,0,Great quality item number 49169,44.33
Product 49170,Toys/Games,Adidas,2,1,Great quality item number 49170,10.02
Product 49171,Home/Furniture,Nike,1,0,Great quality item number 49171,12.33
Product 49172,Beauty/Makeup,Adidas,3,1,Great quality item number 49172,19.01
Product 49173,Electronics/Phones,Samsung,3,0,Great quality item number 49173,11.11
Product 49174,Sports/Fitness,Adidas,3,0,Great quality item number 49174,16.64
Product 49175,Clothing/Shoes,Samsung,1,0,Great quality item number 49175,255.76
Product 49176,Clothing/Shoes,HP,2,1,Great quality item number 49176,89.19
Product 49177,Books/Fiction,HP,5,0,Great quality item number 49177,5.12
Product 49178,Electronics/Computers,Generic,2,1,Great quality item number 49178,49.99
Product 49179,Electronics/Phones,Sony,4,0,Great quality item number 49179,32.25
Product 49180,Books/Fiction,Nike,4,1,Great quality item number 49180,51.65
Product 49181,Sports/Outdoors,Nike,2,0,Great quality item number 49181,24.94
Product 49182,Beauty/Makeup,Sony,1,1,Great quality item number 49182,20.81
Product 49183,Beauty/Skincare,Unknown,3,0,Great quality item number 49183,5.15
Product 49184,Home/Kitchen,Zara,3,1,Great quality item number 49184,18.81
Product 49185,Home/Kitchen,Zara,5,0,Great quality item number 49185,41.74
Product 49186,Toys/Games,Samsung,1,1,Great quality item number 49186,54.32
Product 49187,Electronics/Computers,Zara,5,1,Great quality item number 49187,8.83
Product 49188,Home/Kitchen,Adidas,2,0,Great quality item number 49188,7.29
Product 49189,Sports/Fitness,Samsung,5,0,Great quality item number 49189,56.75
Product 49190,Sports/Outdoors,Zara,4,1,Great quality item number 49190,16.46
Product 49191,Electronics/Computers,HP,5,0,Great quality item number 49191,60.2
Product 49192,Books/Fiction,Samsung,3,1,Great quality item number 49192,135.68
Product 49193,Sports/Outdoors,Nike,4,0,Great quality item number 49193,10.2
Product 49194,Clothing/Tops,H&M,3,0,Great quality item number 49194,14.59
Product 49195,Electronics/Computers,Samsung,2,1,Great quality item number 49195,48.12
Product 49196,Books/Educational,Apple,5,1,Great quality item number 49196,18.53
Product 49197,Beauty/Makeup,Samsung,5,1,Great quality item number 49197,6.13
Product 49198,Toys/Games,Zara,5,0,Great quality item number 49198,25.81
Product 49199,Books/Educational,Zara,1,1,Great quality item number 49199,18.75
Product 49200,Home/Furniture,Unknown,1,1,Great quality item number 49200,9.05
Product 49201,Clothing/Shoes,HP,4,0,Great quality item number 49201,10.59
Product 49202,Electronics/Phones,Dell,3,1,Great quality item number 49202,16.56
Product 49203,Books/Fiction,Unknown,2,1,Great quality item number 49203,56.3
Product 49204,Electronics/Phones,Apple,1,0,Great quality item number 49204,9.95
Product 49205,Home/Furniture,Dell,3,0,Great quality item number 49205,25.54
Product 49206,Toys/Educational,H&M,5,0,Great quality item number 49206,27.97
Product 49207,Home/Furniture,Unknown,5,1,Great quality item number 49207,8.08
Product 49208,Sports/Fitness,Unknown,3,1,Great quality item number 49208,29.02
Product 49209,Electronics/Computers,Dell,5,0,Great quality item number 49209,26.54
Product 49210,Beauty/Skincare,H&M,1,1,Great quality item number 49210,40.26
Product 49211,Beauty/Skincare,Nike,2,1,Great quality item number 49211,53.0
Product 49212,Clothing/Tops,Nike,1,1,Great quality item number 49212,59.56
Product 49213,Books/Educational,Unknown,5,0,Great quality item number 49213,26.92
Product 49214,Beauty/Skincare,Samsung,2,1,Great quality item number 49214,29.58
Product 49215,Sports/Outdoors,Zara,5,0,Great quality item number 49215,35.19
Product 49216,Clothing/Shoes,H&M,2,1,Great quality item number 49216,113.09
Product 49217,Clothing/Tops,Nike,4,1,Great quality item number 49217,7.29
Product 49218,Electronics/Computers,Nike,5,1,Great quality item number 49218,29.34
Product 49219,Beauty/Makeup,Sony,4,0,Great quality item number 49219,5.86
Product 49220,Beauty/Makeup,H&M,1,1,Great quality item number 49220,44.35
Product 49221,Electronics/Phones,Generic,1,1,Great quality item number 49221,52.29
Product 49222,Home/Furniture,Adidas,1,0,Great quality item number 49222,5.58
Product 49223,Beauty/Makeup,Apple,5,1,Great quality item number 49223,59.84
Product 49224,Home/Furniture,Sony,3,0,Great quality item number 49224,20.42
Product 49225,Electronics/Phones,Zara,4,1,Great quality item number 49225,15.52
Product 49226,Home/Kitchen,Generic,4,0,Great quality item number 49226,9.05
Product 49227,Clothing/Shoes,Adidas,4,1,Great quality item number 49227,8.43
Product 49228,Clothing/Shoes,Sony,5,0,Great quality item number 49228,17.82
Product 49229,Beauty/Skincare,Generic,4,1,Great quality item number 49229,20.12
Product 49230,Beauty/Makeup,Dell,4,1,Great quality item number 49230,131.65
Product 49231,Electronics/Phones,Generic,4,1,Great quality item number 49231,83.08
Product 49232,Home/Furniture,Sony,5,1,Great quality item number 49232,91.92
Product 49233,Clothing/Shoes,Dell,5,0,Great quality item number 49233,16.69
Product 49234,Clothing/Tops,HP,3,1,Great quality item number 49234,12.39
Product 49235,Beauty/Skincare,HP,4,0,Great quality item number 49235,8.43
Product 49236,Toys/Games,Apple,3,1,Great quality item number 49236,21.14
Product 49237,Books/Fiction,Samsung,4,1,Great quality item number 49237,18.06
Product 49238,Beauty/Skincare,Zara,4,0,Great quality item number 49238,16.14
Product 49239,Beauty/Makeup,Nike,1,0,Great quality item number 49239,7.1
Product 49240,Books/Educational,Zara,1,1,Great quality item number 49240,18.94
Product 49241,Home/Furniture,Sony,3,1,Great quality item number 49241,60.29
Product 49242,Beauty/Skincare,Zara,5,0,Great quality item number 49242,35.14
Product 49243,Electronics/Phones,HP,3,0,Great quality item number 49243,64.6
Product 49244,Toys/Games,HP,1,1,Great quality item number 49244,6.77
Product 49245,Clothing/Shoes,Nike,2,0,Great quality item number 49245,13.66
Product 49246,Clothing/Shoes,Puma,5,0,Great quality item number 49246,14.12
Product 49247,Toys/Educational,Adidas,2,1,Great quality item number 49247,28.8
Product 49248,Beauty/Makeup,Puma,5,1,Great quality item number 49248,96.06
Product 49249,Beauty/Makeup,Unknown,1,0,Great quality item number 49249,117.66
Product 49250,Books/Educational,Zara,2,1,Great quality item number 49250,70.43
Product 49251,Beauty/Makeup,Samsung,2,0,Great quality item number 49251,21.81
Product 49252,Toys/Games,Unknown,4,0,Great quality item number 49252,62.7
Product 49253,Electronics/Phones,H&M,2,1,Great quality item number 49253,70.74
Product 49254,Beauty/Makeup,HP,4,0,Great quality item number 49254,31.52
Product 49255,Books/Fiction,H&M,1,0,Great quality item number 49255,17.91
Product 49256,Clothing/Tops,Puma,2,1,Great quality item number 49256,23.78
Product 49257,Electronics/Phones,Puma,4,0,Great quality item number 49257,28.93
Product 49258,Books/Educational,Samsung,2,1,Great quality item number 49258,32.94
Product 49259,Clothing/Tops,Nike,1,1,Great quality item number 49259,13.39
Product 49260,Clothing/Shoes,Sony,2,1,Great quality item number 49260,10.83
Product 49261,Home/Kitchen,Sony,2,1,Great quality item number 49261,28.84
Product 49262,Beauty/Skincare,Samsung,3,1,Great quality item number 49262,18.03
Product 49263,Electronics/Computers,Dell,3,0,Great quality item number 49263,47.33
Product 49264,Electronics/Phones,Zara,4,1,Great quality item number 49264,22.41
Product 49265,Beauty/Makeup,Unknown,2,0,Great quality item number 49265,13.12
Product 49266,Books/Educational,Unknown,2,0,Great quality item number 49266,19.26
Product 49267,Home/Kitchen,Generic,2,1,Great quality item number 49267,46.8
Product 49268,Electronics/Phones,HP,2,1,Great quality item number 49268,5.72
Product 49269,Electronics/Phones,Puma,3,0,Great quality item number 49269,45.05
Product 49270,Toys/Educational,H&M,2,0,Great quality item number 49270,12.31
Product 49271,Sports/Outdoors,Sony,4,0,Great quality item number 49271,30.52
Product 49272,Electronics/Computers,Apple,2,1,Great quality item number 49272,18.76
Product 49273,Clothing/Shoes,HP,3,1,Great quality item number 49273,35.84
Product 49274,Clothing/Shoes,Puma,4,0,Great quality item number 49274,7.9
Product 49275,Electronics/Computers,Samsung,3,1,Great quality item number 49275,5.61
Product 49276,Books/Educational,Unknown,4,0,Great quality item number 49276,45.74
Product 49277,Beauty/Makeup,Nike,4,0,Great quality item number 49277,23.04
Product 49278,Toys/Educational,Adidas,2,0,Great quality item number 49278,22.17
Product 49279,Electronics/Computers,Puma,5,0,Great quality item number 49279,12.37
Product 49280,Home/Kitchen,H&M,3,1,Great quality item number 49280,54.56
Product 49281,Sports/Fitness,Apple,4,1,Great quality item number 49281,14.26
Product 49282,Clothing/Shoes,Zara,4,1,Great quality item number 49282,52.62
Product 49283,Electronics/Phones,Apple,3,1,Great quality item number 49283,13.69
Product 49284,Sports/Outdoors,Unknown,3,1,Great quality item number 49284,19.95
Product 49285,Books/Educational,Zara,1,1,Great quality item number 49285,7.14
Product 49286,Home/Kitchen,H&M,3,1,Great quality item number 49286,24.36
Product 49287,Toys/Educational,Sony,5,1,Great quality item number 49287,43.63
Product 49288,Books/Educational,Nike,5,1,Great quality item number 49288,31.0
Product 49289,Home/Furniture,Samsung,5,0,Great quality item number 49289,45.71
Product 49290,Clothing/Tops,Zara,1,0,Great quality item number 49290,29.64
Product 49291,Beauty/Makeup,Samsung,1,0,Great quality item number 49291,72.39
Product 49292,Sports/Outdoors,Generic,1,0,Great quality item number 49292,131.92
Product 49293,Books/Educational,Apple,4,1,Great quality item number 49293,46.35
Product 49294,Beauty/Makeup,HP,2,0,Great quality item number 49294,22.91
Product 49295,Beauty/Makeup,Apple,1,1,Great quality item number 49295,24.34
Product 49296,Beauty/Skincare,Nike,2,0,Great quality item number 49296,36.2
Product 49297,Clothing/Tops,HP,2,1,Great quality item number 49297,12.05
Product 49298,Clothing/Tops,Nike,2,0,Great quality item number 49298,16.38
Product 49299,Clothing/Shoes,Sony,5,1,Great quality item number 49299,21.71
Product 49300,Clothing/Tops,Generic,1,0,Great quality item number 49300,10.8
Product 49301,Clothing/Shoes,Generic,3,0,Great quality item number 49301,6.27
Product 49302,Books/Educational,Generic,3,1,Great quality item number 49302,29.02
Product 49303,Electronics/Phones,Dell,5,1,Great quality item number 49303,23.38
Product 49304,Electronics/Computers,Nike,4,0,Great quality item number 49304,58.13
Product 49305,Beauty/Makeup,Nike,4,0,Great quality item number 49305,32.06
